Wall time,Step,Value
1618127319.8150997,5097,224.1013641357422
1618127330.49325,5098,181.74923706054688
1618127336.487453,5099,26.145862579345703
1618127350.394844,5100,-155.92503356933594
1618127356.200348,5101,19.01341438293457
1618127370.1512036,5103,258.5453186035156
1618127378.4044845,5104,298.363525390625
1618127394.1613195,5105,105.7669677734375
1618127409.1018605,5106,218.12852478027344
1618127424.2596726,5107,75.25274658203125
1618127439.15974,5108,221.31845092773438
1618127450.891931,5109,245.73741149902344
1618127461.3360853,5110,218.83424377441406
1618127469.3502421,5111,260.2724609375
1618127479.4559715,5112,272.8541564941406
1618127494.6952243,5113,148.48489379882812
1618127502.35605,5114,214.70480346679688
1618127511.6885495,5115,283.27935791015625
1618127525.356342,5116,248.9824981689453
1618127534.8445802,5117,204.84808349609375
1618127545.176661,5118,266.5499572753906
1618127558.6636255,5119,146.28814697265625
1618127566.0327048,5120,229.4514617919922
1618127573.7691872,5121,306.1388854980469
1618127583.7811751,5122,216.44786071777344
1618127593.541325,5123,270.8671875
1618127596.8994944,5124,41.44850540161133
1618127605.0471385,5125,224.34983825683594
1618127618.5461407,5126,160.7154998779297
1618127632.4219568,5127,219.96470642089844
1618127640.6556623,5128,233.98129272460938
1618127646.4879537,5129,260.65228271484375
1618127653.6219182,5130,296.9714050292969
1618127660.4219422,5131,51.663963317871094
1618127670.6544645,5132,226.9918975830078
1618127678.263671,5133,200.85633850097656
1618127685.9151945,5134,307.3664245605469
1618127690.8564494,5135,36.8154411315918
1618127695.4760878,5136,66.09833526611328
1618127704.594676,5137,253.16696166992188
1618127711.9166203,5138,253.51454162597656
1618127727.0916321,5139,191.0346221923828
1618127735.4733243,5140,286.0479431152344
1618127739.6589077,5141,20.052701950073242
1618127748.994036,5142,241.91477966308594
1618127764.1915517,5143,32.51649856567383
1618127771.610675,5144,249.9578094482422
1618127799.5076916,5147,248.94476318359375
1618127808.6976888,5148,277.31787109375
1618127811.4167488,5149,53.41768264770508
1618127819.2187293,5150,286.5881042480469
1618127823.652992,5151,35.63732147216797
1618127829.3743892,5152,261.3269958496094
1618127838.5535824,5153,190.5636444091797
1618127858.7261813,5155,227.75975036621094
1618127863.3201857,5156,29.499666213989258
1618127879.0776145,5157,73.35332489013672
1618127883.298576,5158,18.0366153717041
1618127890.9033318,5159,277.2478332519531
1618127905.8591158,5161,299.8659973144531
1618127908.6195085,5162,38.85890579223633
1618127916.0125103,5163,0.6552733778953552
1618127918.752704,5164,37.33022689819336
1618127922.5376666,5165,19.895376205444336
1618127927.4077792,5166,-8.083818435668945
1618127938.6479414,5167,265.74859619140625
1618127943.7019389,5168,222.1889190673828
1618127949.4431312,5169,263.1920166015625
1618127957.5143802,5170,287.94195556640625
1618127963.7857845,5171,273.44708251953125
1618127973.1296735,5172,235.65139770507812
1618127977.460152,5173,50.50925827026367
1618127990.1973133,5175,253.69140625
1618127996.760199,5176,299.189208984375
1618128002.852194,5177,238.58607482910156
1618128009.0285769,5178,253.85208129882812
1618128019.5595891,5179,206.5578155517578
1618128023.5970056,5180,-410.4729919433594
1618128039.15479,5181,110.38288116455078
1618128053.2510362,5182,269.6329040527344
1618128065.4968238,5183,252.45050048828125
1618128075.702633,5184,187.4923095703125
1618128087.1608145,5185,204.31539916992188
1618128094.1718705,5186,228.17344665527344
1618128104.351791,5187,234.9263153076172
1618128111.6065874,5188,256.6246337890625
1618128118.460977,5189,276.6278076171875
1618128126.0806563,5190,243.82244873046875
1618128134.3550794,5191,233.62657165527344
1618128147.3209236,5192,-335.8085632324219
1618128155.277465,5193,278.4634094238281
1618128163.1722686,5194,230.62564086914062
1618128170.3981557,5195,238.47317504882812
1618128178.0565343,5196,226.1651153564453
1618128190.8191655,5197,136.32476806640625
1618128196.793433,5198,312.0257568359375
1618128205.7442954,5199,166.27642822265625
1618128218.9707744,5200,-289.3026123046875
1618128234.4646626,5201,87.76624298095703
1618128242.5371382,5202,222.4250030517578
1618128252.5641496,5203,168.89796447753906
1618128260.8607202,5204,189.17193603515625
1618128271.6308236,5205,-213.82876586914062
1618128287.1976414,5206,47.840850830078125
1618128292.6977472,5207,-5.1579389572143555
1618128300.6713772,5208,217.8092498779297
1618128308.200686,5209,-175.05535888671875
1618128311.4792526,5210,0.33678221702575684
1618128316.5759232,5211,-5.684170722961426
1618128325.2022376,5212,-3.149205446243286
1618128340.8657103,5213,116.8692626953125
1618128349.685457,5214,-227.1952667236328
1618128358.1681426,5215,-88.62837982177734
1618128375.3698504,5217,274.5977783203125
1618128382.7150972,5218,195.41749572753906
1618128388.6720612,5219,7.768657684326172
1618128394.137255,5220,-11.820854187011719
1618128403.1931589,5221,-275.7364807128906
1618128414.284369,5222,-69.18157958984375
1618128420.4716299,5223,40.50874710083008
1618128427.605314,5224,284.4161682128906
1618128434.066373,5225,204.60894775390625
1618128438.9543002,5226,-114.86563110351562
1618128446.8502295,5227,202.75482177734375
1618128453.971506,5228,243.7054443359375
1618128465.3808863,5229,127.90325164794922
1618128470.795297,5230,10.992301940917969
1618128477.5695767,5231,280.0906066894531
1618128488.163312,5232,268.3713684082031
1618128500.6262684,5233,252.17381286621094
1618128512.4969375,5234,-201.5780029296875
1618128516.7899275,5235,35.186058044433594
1618128526.1170166,5236,285.8603515625
1618128531.026389,5237,47.021949768066406
1618128547.3331301,5239,241.51382446289062
1618128566.7420785,5241,269.6718444824219
1618128573.5239856,5242,274.91680908203125
1618128581.6257343,5243,259.5826110839844
1618128597.0213523,5244,126.27767181396484
1618128606.0640743,5245,275.65924072265625
1618128621.5404031,5246,-0.5872907042503357
1618128625.7195048,5247,-18.31627655029297
1618128629.1150312,5248,55.685638427734375
1618128641.1638827,5249,186.84912109375
1618128648.0976393,5250,215.58584594726562
1618128654.1192873,5251,269.6575622558594
1618128669.6536977,5252,154.3720703125
1618128680.1278963,5253,263.8095703125
1618128688.346484,5254,255.3167266845703
1618128692.2016766,5255,27.679325103759766
1618128715.8490052,5257,130.96969604492188
1618128726.4583216,5258,262.6208190917969
1618128735.2063792,5259,312.0413513183594
1618128742.5010478,5260,239.87452697753906
1618128750.5934858,5261,262.0769348144531
1618128770.7115562,5263,181.4113311767578
1618128778.4345205,5264,283.773681640625
1618128785.0465877,5265,240.5271453857422
1618128798.713222,5266,227.61741638183594
1618128809.0319788,5267,250.177734375
1618128815.9808707,5268,247.0634307861328
1618128823.4112012,5269,239.75889587402344
1618128830.193574,5270,238.4580535888672
1618128837.5970159,5271,254.14053344726562
1618128843.6982808,5272,242.16253662109375
1618128853.6760323,5273,262.7003479003906
1618128858.5853903,5274,45.817230224609375
1618128866.687478,5275,-0.4794616401195526
1618128871.3095872,5276,29.964258193969727
1618128878.5284402,5277,273.6668395996094
1618128885.8517785,5278,242.18211364746094
1618128892.79828,5279,230.72821044921875
1618128902.9033759,5280,234.61724853515625
1618128912.527251,5281,266.1370849609375
1618128928.0745893,5282,107.8622055053711
1618128939.0448663,5283,240.7350616455078
1618128946.6749444,5284,255.32638549804688
1618128953.187489,5285,288.35455322265625
1618128959.9191191,5286,258.6205139160156
1618128975.1923912,5287,121.98523712158203
1618128982.7144897,5288,238.08692932128906
1618128986.7611017,5289,36.734596252441406
1618128992.9788916,5290,301.1104736328125
1618129000.569664,5291,293.7243347167969
1618129009.3240445,5292,262.6228332519531
1618129018.2613904,5293,299.770263671875
1618129032.6110003,5294,243.547119140625
1618129039.6952472,5295,272.2418212890625
1618129048.1909258,5296,265.3374938964844
1618129055.4602022,5297,226.37832641601562
1618129060.480905,5298,32.85200881958008
1618129066.650763,5299,235.67242431640625
1618129075.6194117,5300,279.4871520996094
1618129081.947239,5301,283.6986389160156
1618129097.5477233,5302,16.523902893066406
1618129111.2638557,5303,287.6127014160156
1618129119.0660238,5304,275.4880676269531
1618129129.4486296,5305,208.9110565185547
1618129137.0782032,5306,239.6833953857422
1618129143.4813566,5307,275.81365966796875
1618129159.0733857,5308,97.1903076171875
1618129169.6752477,5309,246.12281799316406
1618129178.442296,5310,236.23275756835938
1618129189.7826066,5311,256.3823547363281
1618129196.683413,5312,219.98635864257812
1618129205.4301624,5313,289.90850830078125
1618129219.8895292,5314,160.72792053222656
1618129231.6275544,5315,188.7008514404297
1618129237.778697,5316,266.583740234375
1618129251.5368488,5317,253.39622497558594
1618129261.1697264,5318,262.70562744140625
1618129284.179323,5320,245.50604248046875
1618129292.8303864,5321,296.3666076660156
1618129301.2701578,5322,250.35769653320312
1618129309.0102663,5323,184.63626098632812
1618129322.0158577,5324,211.009033203125
1618129332.8267305,5325,230.45779418945312
1618129342.780478,5326,199.518310546875
1618129357.0033922,5327,192.90257263183594
1618129365.7939808,5328,280.5225830078125
1618129371.1192737,5329,253.06216430664062
1618129386.9379137,5330,58.24229431152344
1618129392.9576054,5331,260.10931396484375
1618129400.6027794,5332,271.35931396484375
1618129407.4101813,5333,232.181884765625
1618129412.4590397,5334,228.26174926757812
1618129421.9861789,5335,279.2062072753906
1618129433.9861777,5336,267.1615905761719
1618129445.9540093,5337,275.17974853515625
1618129451.4569798,5338,233.27685546875
1618129459.2464259,5339,260.2991027832031
1618129470.724582,5340,268.5381774902344
1618129474.4671087,5341,-8.269768714904785
1618129478.6450608,5342,22.3193416595459
1618129486.0272045,5343,267.9044494628906
1618129498.1725297,5345,253.6901092529297
1618129505.469457,5346,251.90065002441406
1618129509.4907677,5347,24.906452178955078
1618129517.4706428,5348,291.43682861328125
1618129529.2904522,5349,280.91571044921875
1618129535.1299386,5350,217.9789581298828
1618129541.5815854,5351,280.6507568359375
1618129548.7820551,5352,285.8922119140625
1618129555.010274,5353,259.12506103515625
1618129560.5351844,5354,218.45249938964844
1618129565.8409812,5355,271.7651062011719
1618129578.8461814,5356,253.18800354003906
1618129585.960875,5357,192.08123779296875
1618129592.7421517,5358,282.81854248046875
1618129599.3283305,5359,278.6741027832031
1618129606.6376512,5360,221.20286560058594
1618129613.9766064,5361,286.47686767578125
1618129624.9762378,5362,277.5254821777344
1618129631.2789779,5363,281.1623840332031
1618129646.6632226,5364,47.5845947265625
1618129662.19346,5365,133.61209106445312
1618129671.1903117,5366,272.1997985839844
1618129684.6496942,5368,240.12017822265625
1618129692.9866629,5369,283.824951171875
1618129701.5037107,5370,295.6453857421875
1618129711.2097185,5371,261.6235656738281
1618129719.7510822,5372,279.71551513671875
1618129734.649699,5373,205.8009490966797
1618129740.4619477,5374,269.94818115234375
1618129743.9626286,5375,7.989676475524902
1618129748.6743467,5376,52.51292419433594
1618129754.9268682,5377,243.6052703857422
1618129764.4332302,5378,264.5137939453125
1618129767.7347014,5379,56.78207015991211
1618129774.1390681,5380,200.00961303710938
1618129786.6159284,5382,267.9228210449219
1618129801.1335347,5384,318.2709655761719
1618129817.925712,5385,42.49842834472656
1618129823.3098621,5386,258.4154052734375
1618129832.8843591,5387,288.0115051269531
1618129839.9859045,5388,205.3347625732422
1618129846.0954103,5389,244.7220458984375
1618129852.2396312,5390,252.5965118408203
1618129863.758105,5391,-257.21142578125
1618129873.5450912,5392,261.51507568359375
1618129884.92135,5393,264.8748779296875
1618129891.701156,5394,291.4595642089844
1618129907.0112605,5395,134.58331298828125
1618129913.7729146,5396,242.3013916015625
1618129921.1483145,5397,272.54229736328125
1618129926.002494,5398,-211.5465545654297
1618129941.3071117,5399,123.85169219970703
1618129952.1513202,5400,209.15884399414062
1618129960.285552,5401,263.83642578125
1618129969.1618872,5402,266.0932922363281
1618129976.906187,5403,230.78775024414062
1618129987.5893347,5404,243.50628662109375
1618129998.7768238,5405,218.67529296875
1618130004.6071289,5406,235.8402557373047
1618130019.5876284,5407,201.7906494140625
1618130026.4078093,5408,259.0432434082031
1618130031.9256313,5409,215.1299285888672
1618130041.5047686,5410,267.9329528808594
1618130048.7781813,5411,232.66184997558594
1618130060.452977,5412,194.33216857910156
1618130070.521343,5413,259.72113037109375
1618130075.876831,5414,241.7937774658203
1618130089.6256359,5415,225.25111389160156
1618130098.8063285,5416,232.64175415039062
1618130107.983443,5417,165.1727294921875
1618130115.4484646,5418,254.53062438964844
1618130120.6202111,5419,254.66209411621094
1618130127.6046684,5420,302.2691955566406
1618130137.6068375,5421,256.49810791015625
1618130144.454091,5422,250.35353088378906
1618130151.4110856,5423,262.000732421875
1618130159.6663623,5424,273.30859375
1618130171.6590536,5425,223.1304931640625
1618130178.2459164,5426,289.1472473144531
1618130188.784571,5427,256.6619567871094
1618130196.5635655,5428,240.79147338867188
1618130203.1169488,5429,14.148331642150879
1618130207.9545772,5430,60.11619567871094
1618130223.382959,5431,62.699493408203125
1618130229.204724,5432,277.91815185546875
1618130237.748367,5433,193.63534545898438
1618130244.9324298,5434,285.2343444824219
1618130250.9238086,5435,260.346435546875
1618130259.3068447,5436,229.38223266601562
1618130265.2515266,5437,190.8939208984375
1618130269.7160437,5438,64.20973205566406
1618130273.3213823,5439,1.3612576723098755
1618130280.9584196,5440,293.0871276855469
1618130291.3041883,5441,246.0648193359375
1618130295.8193934,5442,49.88857650756836
1618130301.2284873,5443,224.28306579589844
1618130319.4323595,5445,255.74124145507812
1618130328.320142,5446,250.35342407226562
1618130336.414827,5447,202.51119995117188
1618130343.6531236,5448,228.69847106933594
1618130357.2003024,5449,190.36355590820312
1618130370.9512033,5450,226.7654266357422
1618130386.4993746,5452,248.4424285888672
1618130398.55683,5453,-66.59516906738281
1618130402.3997805,5454,48.76716995239258
1618130417.9784555,5455,24.169713973999023
1618130430.4647346,5456,235.0249481201172
1618130438.7275069,5457,271.2115478515625
1618130446.1798074,5458,218.25650024414062
1618130450.8853822,5459,46.53087615966797
1618130456.195535,5460,252.0086212158203
1618130461.9977822,5461,217.40757751464844
1618130469.189968,5462,250.480712890625
1618130474.2203178,5463,63.217140197753906
1618130482.1592402,5464,26.167728424072266
1618130491.2459369,5465,300.8016357421875
1618130499.6307836,5466,236.9752655029297
1618130507.1250567,5467,279.9239196777344
1618130515.14702,5468,250.1846466064453
1618130521.1402106,5469,238.81787109375
1618130529.237415,5470,229.02049255371094
1618130542.1656392,5472,242.72213745117188
1618130549.6312895,5473,276.60009765625
1618130565.3156416,5474,51.58961486816406
1618130577.7352672,5475,-202.1268310546875
1618130607.079852,5479,0.2964322566986084
1618130613.5406406,5480,254.812744140625
1618130618.7803655,5481,26.89625358581543
1618130624.5071626,5482,294.36578369140625
1618130629.0262487,5483,26.657760620117188
1618130636.7052748,5484,237.3213348388672
1618130642.3092175,5485,238.9542999267578
1618130650.1988955,5486,220.3118896484375
1618130656.651644,5487,249.45693969726562
1618130663.1489022,5488,284.25830078125
1618130667.6374347,5489,267.1180725097656
1618130672.1281054,5490,27.143173217773438
1618130679.0711503,5491,280.3599548339844
1618130685.9885516,5492,302.24603271484375
1618130694.0355134,5493,205.70338439941406
1618130700.3664176,5494,235.4889373779297
1618130708.370836,5495,260.0498046875
1618130716.2953763,5496,269.19891357421875
1618130731.6494176,5497,112.21663665771484
1618130738.5509112,5498,266.02459716796875
1618130750.0843813,5499,253.13870239257812
1618130757.7163932,5500,270.71392822265625
1618130761.6974921,5501,-26.478452682495117
1618130768.2041965,5502,269.94915771484375
1618130774.3061883,5503,278.654541015625
1618130787.8171654,5505,285.81927490234375
1618130791.143366,5506,37.733890533447266
1618130799.932535,5507,290.3289489746094
1618130803.2216601,5508,6.404057025909424
1618130813.0789344,5509,259.3436584472656
1618130818.3004446,5510,263.81396484375
1618130822.4579768,5511,46.465274810791016
1618130826.394477,5512,23.99420928955078
1618130833.3302073,5513,275.8020935058594
1618130840.9235103,5514,255.22970581054688
1618130848.6108334,5515,284.4012145996094
1618130855.936305,5516,246.5489501953125
1618130866.6712024,5517,256.7357482910156
1618130871.923756,5518,53.81781768798828
1618130879.3766768,5519,297.5501403808594
1618130883.648911,5520,39.26938247680664
1618130890.2232456,5521,252.67262268066406
1618130894.3451316,5522,43.13957977294922
1618130900.1787632,5523,278.2442321777344
1618130907.405505,5524,283.3124084472656
1618130915.1007206,5525,286.4749450683594
1618130922.3003874,5526,288.8182067871094
1618130926.931977,5527,289.9052429199219
1618130941.8862393,5528,116.40641021728516
1618130950.100908,5529,226.91307067871094
1618130965.233643,5530,95.27326202392578
1618130971.6365244,5531,279.2672119140625
1618130979.0324218,5532,255.6278076171875
1618130984.7626078,5533,288.0807800292969
1618130990.1982405,5534,265.2332458496094
1618130995.5897636,5535,312.8900451660156
1618130999.3526328,5536,23.436908721923828
1618131007.2865968,5537,226.690185546875
1618131013.2689123,5538,264.77972412109375
1618131020.5289679,5539,267.06988525390625
1618131032.8764904,5541,258.124267578125
1618131036.7207189,5542,41.82639694213867
1618131046.3761392,5543,261.885009765625
1618131052.8493464,5544,304.3243103027344
1618131059.2449896,5545,287.7040100097656
1618131067.3090248,5546,292.1574401855469
1618131072.6715071,5547,288.19537353515625
1618131075.7500396,5548,37.44809341430664
1618131078.811135,5549,-26.168960571289062
1618131087.618622,5550,231.11033630371094
1618131093.2166722,5551,286.1299743652344
1618131098.1523557,5552,276.9067687988281
1618131112.4093003,5553,245.7947540283203
1618131118.4887094,5554,230.9669952392578
1618131121.1552262,5555,43.22262954711914
1618131127.3663037,5556,286.87188720703125
1618131136.1488862,5558,260.46343994140625
1618131141.7051322,5559,242.7615509033203
1618131144.8309832,5560,50.65678405761719
1618131150.86332,5561,252.8233642578125
1618131159.1319754,5562,283.0967712402344
1618131167.9104047,5563,287.09930419921875
1618131173.1429908,5564,295.9016418457031
1618131176.4182515,5565,23.817277908325195
1618131183.1531556,5566,283.92791748046875
1618131198.3412435,5567,82.01274108886719
1618131203.9235017,5568,253.6304473876953
1618131218.736855,5569,227.96807861328125
1618131224.0063283,5570,264.41619873046875
1618131229.8235877,5571,271.9721984863281
1618131236.6514149,5572,260.82232666015625
1618131242.5553608,5573,258.520751953125
1618131257.1543014,5574,281.10162353515625
1618131260.6208892,5575,30.759397506713867
1618131272.5176778,5576,256.5901184082031
1618131280.0261104,5577,236.7377166748047
1618131288.5146472,5578,265.45025634765625
1618131303.6701381,5579,134.38771057128906
1618131309.9685333,5580,231.25341796875
1618131316.535912,5581,271.1404724121094
1618131327.1520438,5582,257.21429443359375
1618131334.454581,5583,239.0526123046875
1618131341.1137116,5584,282.3092041015625
1618131347.9820411,5585,298.3191223144531
1618131357.1590633,5586,215.14889526367188
1618131372.0279014,5587,127.95973205566406
1618131377.773007,5588,244.226806640625
1618131381.894864,5589,64.27679443359375
1618131394.3540134,5590,199.0297393798828
1618131400.4654956,5591,253.40574645996094
1618131407.667994,5592,265.87713623046875
1618131413.8897746,5593,278.32025146484375
1618131420.696044,5594,249.93240356445312
1618131427.5888503,5595,290.51593017578125
1618131434.7426786,5596,299.6168518066406
1618131441.3359175,5597,240.9523162841797
1618131447.9326074,5598,244.25656127929688
1618131458.7160065,5599,-73.20745849609375
1618131463.7596016,5600,250.88790893554688
1618131467.2206926,5601,-21.636119842529297
1618131473.078176,5602,257.8146667480469
1618131478.8100817,5603,243.16896057128906
1618131501.131839,5605,197.75677490234375
1618131510.8967385,5606,240.23770141601562
1618131516.8052197,5607,272.8414001464844
1618131525.9601078,5608,279.70623779296875
1618131531.0248158,5609,256.8547668457031
1618131534.7796128,5610,2.9054884910583496
1618131541.9054148,5611,280.8772888183594
1618131550.28394,5612,251.4619598388672
1618131560.017337,5613,296.6970520019531
1618131566.532061,5614,241.78724670410156
1618131581.4250624,5615,95.62293243408203
1618131587.8665097,5616,278.3601379394531
1618131595.2579644,5617,239.00892639160156
1618131600.2598512,5618,267.0286865234375
1618131615.1431158,5619,280.70648193359375
1618131631.8794022,5621,284.17742919921875
1618131641.0448554,5622,283.0963134765625
1618131645.6727664,5623,-5.976158142089844
1618131649.9727695,5624,17.551212310791016
1618131657.3211212,5625,287.9887390136719
1618131663.5608945,5626,309.3736572265625
1618131678.686444,5627,101.34724426269531
1618131684.5275266,5628,262.4623718261719
1618131693.6828985,5629,237.6964874267578
1618131703.014819,5630,263.11370849609375
1618131708.8433273,5631,259.89324951171875
1618131714.2703028,5632,271.2027282714844
1618131719.4468825,5633,291.5665588378906
1618131724.8239143,5634,263.062255859375
1618131733.4524224,5635,309.6593933105469
1618131738.7765036,5636,277.95068359375
1618131748.2954862,5637,279.749267578125
1618131754.1797128,5638,255.85708618164062
1618131759.5153806,5639,278.2032165527344
1618131774.4865284,5640,114.95074462890625
1618131789.1548605,5641,231.79446411132812
1618131804.320227,5642,109.34136962890625
1618131812.0576694,5643,270.62255859375
1618131817.804392,5644,278.77349853515625
1618131823.561609,5645,252.30889892578125
1618131829.9155564,5646,314.7378234863281
1618131838.8538814,5647,249.7138671875
1618131855.207672,5649,252.74630737304688
1618131858.7615197,5650,17.110050201416016
1618131866.1477094,5651,280.7838134765625
1618131872.0514848,5652,262.2584228515625
1618131876.953047,5653,249.50747680664062
1618131882.2657516,5654,274.001708984375
1618131887.8522453,5655,264.9934387207031
1618131893.0444613,5656,258.8265380859375
1618131899.1701283,5657,303.4545593261719
1618131905.4950943,5658,268.2541198730469
1618131911.309,5659,241.04571533203125
1618131918.1144948,5660,239.9770965576172
1618131925.2842438,5661,307.24578857421875
1618131931.9579132,5662,282.6785583496094
1618131944.6393583,5664,264.53350830078125
1618131950.4039133,5665,235.732177734375
1618131955.512197,5666,289.04296875
1618131961.4419723,5667,241.50204467773438
1618131967.814632,5668,304.9511413574219
1618131972.7815294,5669,247.82916259765625
1618131979.5419595,5670,270.31201171875
1618131985.7563343,5671,299.5347900390625
1618131991.95877,5672,307.62823486328125
1618131999.5767245,5673,261.0793151855469
1618132007.773361,5674,247.00547790527344
1618132014.1066077,5675,292.8458557128906
1618132019.4672449,5676,265.69024658203125
1618132025.6051786,5677,301.5854797363281
1618132032.5519102,5678,250.74160766601562
1618132038.6781328,5679,255.25277709960938
1618132053.506346,5680,167.18582153320312
1618132059.6185765,5681,245.370849609375
1618132065.8822398,5682,277.6040954589844
1618132072.3786504,5683,257.27508544921875
1618132084.9522343,5684,190.12966918945312
1618132092.207901,5685,254.53359985351562
1618132101.9716887,5686,275.8007507324219
1618132108.2100742,5687,286.92059326171875
1618132114.0984619,5688,264.54071044921875
