Wall time,Step,Value
1618126453.4329956,5815,-138.36463928222656
1618126459.785655,5816,266.5056457519531
1618126467.7190917,5817,264.4056091308594
1618126474.7940578,5818,307.4678649902344
1618126480.538152,5819,254.52239990234375
1618126488.7632813,5820,265.2469787597656
1618126495.189895,5821,279.0004577636719
1618126500.3307629,5822,278.7528381347656
1618126506.1492789,5823,293.5976257324219
1618126514.063795,5824,268.266845703125
1618126523.431265,5825,272.6942138671875
1618126529.7720892,5826,266.577392578125
1618126538.8666143,5827,280.981689453125
1618126552.9189599,5828,249.69390869140625
1618126566.4931688,5829,236.54119873046875
1618126573.5993183,5830,296.2845153808594
1618126580.0470443,5831,269.3643493652344
1618126586.1656199,5832,253.9029083251953
1618126592.1213143,5833,267.1839294433594
1618126601.0001602,5834,219.87440490722656
1618126608.7482982,5835,255.46864318847656
1618126615.9249492,5836,308.3411560058594
1618126622.1059964,5837,253.7455596923828
1618126628.4986634,5838,264.50775146484375
1618126637.0309708,5839,302.2137451171875
1618126643.5628777,5840,239.81216430664062
1618126652.6857712,5841,299.431396484375
1618126659.1322362,5842,253.88624572753906
1618126665.8728006,5843,281.3708801269531
1618126672.5655344,5844,264.8627624511719
1618126681.594139,5845,259.6782531738281
1618126687.9188895,5846,286.3455810546875
1618126693.723594,5847,4.894500732421875
1618126705.179584,5848,308.0438537597656
1618126710.8893993,5849,270.9682922363281
1618126717.714496,5850,295.9522705078125
1618126726.6717496,5851,288.72515869140625
1618126731.8385544,5852,-18.297861099243164
1618126741.3853252,5853,-88.38263702392578
1618126748.136532,5854,281.19677734375
1618126755.6214058,5855,229.60047912597656
1618126764.8161373,5856,299.2945251464844
1618126777.024218,5857,235.49343872070312
1618126784.9458761,5858,255.21128845214844
1618126791.5933025,5859,240.8104248046875
1618126797.6114407,5860,225.61807250976562
1618126801.757306,5861,21.857479095458984
1618126809.2491655,5862,282.1668395996094
1618126817.4766471,5863,246.06089782714844
1618126831.206276,5865,258.6089782714844
1618126838.887026,5866,246.09463500976562
1618126841.5416582,5867,14.961923599243164
1618126848.1209917,5868,275.9678649902344
1618126861.8511508,5870,251.42202758789062
1618126869.277863,5871,309.0174560546875
1618126877.313511,5872,240.2110137939453
1618126884.7372537,5873,272.3604736328125
1618126891.117105,5874,242.34397888183594
1618126897.4568102,5875,291.4304504394531
1618126904.170702,5876,253.1802978515625
1618126911.0063536,5877,301.2029113769531
1618126920.7984395,5878,300.8089904785156
1618126942.0663278,5880,227.33363342285156
1618126949.443617,5881,300.1212158203125
1618126955.9930127,5882,285.8322448730469
1618126962.9994218,5883,284.7959899902344
1618126972.4282057,5884,243.48297119140625
1618126976.3029468,5885,-31.476619720458984
1618126979.2377703,5886,55.598854064941406
1618126985.6611493,5887,302.1192321777344
1618126991.7071385,5888,267.2771301269531
1618126997.9001527,5889,9.843999862670898
1618127008.4002342,5891,286.0710144042969
1618127015.476685,5892,266.25311279296875
1618127022.0910988,5893,271.2408142089844
1618127029.693738,5894,308.69366455078125
1618127035.0649002,5895,301.9378662109375
1618127050.7897165,5897,237.7654266357422
1618127058.9535885,5898,227.60928344726562
1618127065.4637256,5899,247.1462860107422
1618127077.971387,5901,254.31150817871094
1618127083.716796,5902,246.58172607421875
1618127089.500081,5903,301.575927734375
1618127104.642799,5904,56.06903076171875
1618127110.3232865,5905,265.9921569824219
1618127116.1993763,5906,281.6433410644531
1618127131.5762644,5907,87.957275390625
1618127138.412123,5908,275.4517822265625
1618127144.9300575,5909,254.38116455078125
1618127157.8932536,5910,248.962158203125
1618127165.65754,5911,302.4066467285156
1618127172.851794,5912,295.2003479003906
