Wall time,Step,Value
1618118163.7003465,0,-103.25369262695312
1618118169.1062376,100,-556.0857543945312
1618118179.9710484,300,-407.0294189453125
1618118185.2267976,400,-41.143653869628906
1618118190.6251752,500,-63.49424743652344
1618118196.7082314,600,-390.47430419921875
1618118201.9802802,700,-56.89142990112305
1618118207.7182202,800,-92.6913070678711
1618118213.2251768,900,-235.1793975830078
1618118218.9269025,1000,-353.7225646972656
1618118224.4368734,1100,-265.8921813964844
1618118229.82769,1200,-290.42962646484375
1618118235.4834082,1300,-4.822073936462402
1618118241.3629968,1400,-430.1685485839844
1618118247.540975,1500,-500.7896728515625
1618118254.608263,1600,-217.5246124267578
1618118260.9657702,1700,-548.699951171875
1618118267.8711772,1800,-66.16661071777344
1618118274.9504058,1900,-495.4625549316406
1618118280.5991523,2000,-170.3443145751953
1618118287.6272538,2100,-126.14286804199219
1618118294.6395621,2200,49.57093048095703
1618118301.6041484,2300,-10.841734886169434
1618118307.42833,2400,-206.62515258789062
1618118314.2451422,2500,-14.145979881286621
1618118321.1406825,2600,22.67559242248535
1618118327.8870583,2700,48.49946594238281
1618118341.7574785,2900,-67.99102020263672
1618118348.7788744,3000,1.9521270990371704
1618118355.6335747,3100,36.582725524902344
1618118362.527187,3200,5.5488128662109375
1618118369.5466392,3300,164.2862091064453
1618118376.3974037,3400,-33.69867706298828
1618118383.2553728,3500,18.320234298706055
1618118390.090531,3600,-74.3589859008789
1618118396.89875,3700,21.548547744750977
1618118403.9591806,3800,5.955976963043213
1618118410.7297812,3900,30.424171447753906
1618118417.74027,4000,32.57965087890625
1618118431.7434332,4200,79.59759521484375
1618118438.8144057,4300,100.2248764038086
1618118445.9405131,4400,-3.8145923614501953
1618118453.0219967,4500,23.501134872436523
1618118460.1260152,4600,39.29728317260742
1618118466.9450717,4700,60.22460174560547
1618118474.1080422,4800,41.52253341674805
1618118481.3024883,4900,257.60821533203125
1618118494.0987566,5000,248.4600067138672
1618118507.1031373,5001,191.03936767578125
1618118522.4546347,5002,101.04580688476562
1618118537.8572326,5003,13.012700080871582
1618118553.5209322,5004,58.34113311767578
1618118569.0618734,5005,-3.19940447807312
1618118584.5215416,5006,-4.835205078125
1618118598.289374,5007,186.9833526611328
1618118613.821946,5008,50.0280647277832
1618118623.5513234,5009,226.50018310546875
1618118635.8142903,5010,-45.718502044677734
1618118651.3869517,5011,27.273954391479492
1618118666.8063357,5012,-35.75248718261719
1618118682.38448,5013,5.930514812469482
1618118697.8565056,5014,-19.815322875976562
1618118713.4810321,5015,-21.115415573120117
1618118728.9940822,5016,70.23442840576172
1618118744.3106585,5017,35.774112701416016
1618118757.4143739,5018,-158.1907196044922
1618118771.8848093,5019,-113.54145050048828
1618118773.683168,5020,-112.15696716308594
1618118788.8868618,5021,-17.349828720092773
1618118801.2460203,5022,218.5482940673828
1618118813.8826587,5023,182.40882873535156
1618118829.2813098,5024,44.51073455810547
1618118840.1962411,5025,-16.639415740966797
1618118855.796525,5026,0.9112936854362488
1618118858.1350377,5027,-31.38590431213379
1618118860.4664836,5028,-64.52566528320312
1618118876.3691344,5029,107.89134979248047
1618118885.934459,5030,247.66285705566406
1618118899.872063,5031,-111.72557830810547
1618118912.2710345,5032,-2.257770299911499
1618118927.7728949,5033,36.68697738647461
1618118941.0110183,5034,188.7447509765625
1618118944.2846544,5035,-353.0235595703125
1618118952.8698702,5036,200.39053344726562
1618118968.2474556,5037,-5.7377448081970215
1618118983.2602665,5038,149.6141357421875
1618118995.618167,5039,234.6317138671875
1618119010.8990374,5040,125.93388366699219
1618119020.3190005,5041,247.6065673828125
1618119026.12702,5042,-48.49794006347656
1618119032.226828,5043,-46.9785041809082
1618119047.8158686,5044,47.091556549072266
1618119056.0184138,5045,251.6288299560547
1618119062.7009025,5046,274.4811706542969
1618119068.4801533,5047,230.20877075195312
1618119072.4216707,5048,17.408823013305664
1618119087.6395967,5049,131.99249267578125
1618119101.8049226,5050,230.8000946044922
1618119115.5915036,5051,205.17796325683594
1618119131.1073408,5052,52.09685134887695
1618119146.8455393,5053,123.77735137939453
1618119162.205364,5054,95.42383575439453
1618119174.3701134,5055,233.46482849121094
1618119181.0138297,5056,-149.4365692138672
1618119191.6415699,5057,223.6634063720703
1618119207.234951,5058,112.81514739990234
1618119215.2455566,5059,191.37796020507812
1618119218.7766259,5060,-185.25363159179688
1618119234.1890664,5061,154.41636657714844
1618119249.7094414,5062,71.12371826171875
1618119265.157238,5063,102.91851043701172
1618119280.563669,5064,130.6510772705078
1618119287.9768815,5065,239.56076049804688
1618119301.4475737,5066,243.2106170654297
1618119313.25057,5067,215.55967712402344
1618119321.8015175,5068,-110.9803466796875
1618119329.4097,5069,232.59530639648438
1618119341.7703068,5070,228.5458526611328
1618119353.3500996,5071,250.1443328857422
1618119365.9593003,5072,232.63572692871094
1618119369.353684,5073,-66.12352752685547
1618119377.001632,5074,238.35342407226562
1618119385.2348282,5075,248.64764404296875
1618119394.9550462,5076,247.38983154296875
1618119405.5344937,5077,235.262451171875
1618119425.2791908,5079,264.7523498535156
1618119437.4671636,5080,220.89881896972656
1618119449.182578,5081,250.728759765625
1618119458.872594,5082,240.50372314453125
1618119466.0425177,5083,236.35299682617188
1618119479.9508555,5084,253.39788818359375
1618119485.7574322,5085,276.0199279785156
1618119495.4230392,5086,224.81146240234375
1618119506.1891625,5087,229.47972106933594
1618119519.6669245,5088,229.04063415527344
1618119535.1457455,5089,99.11543273925781
1618119550.6970735,5090,27.80775260925293
1618119564.1319263,5091,234.99853515625
1618119577.800058,5092,-129.41705322265625
1618119587.1773205,5093,231.45263671875
1618119593.67969,5094,276.0048828125
1618119602.3706675,5095,257.7797546386719
1618119615.2851202,5096,181.75074768066406
1618119621.673409,5097,256.62091064453125
1618119636.7140026,5098,7.973306179046631
1618119646.4906397,5099,246.6630401611328
1618119656.1346114,5100,265.762939453125
1618119665.4475188,5101,262.7566833496094
1618119675.4594765,5103,-94.3582992553711
1618119679.5044503,5104,-159.6097869873047
1618119687.534548,5105,259.18829345703125
1618119698.9666836,5106,241.57363891601562
1618119706.535015,5107,223.24850463867188
1618119712.8815086,5108,272.8771057128906
1618119726.989436,5109,-215.14646911621094
1618119742.2824404,5110,21.170124053955078
1618119750.625401,5111,260.4004821777344
1618119761.245873,5112,222.79087829589844
1618119768.3170998,5113,231.77232360839844
1618119783.5060217,5114,68.18407440185547
1618119794.5216758,5115,286.83074951171875
1618119800.233771,5116,280.0558166503906
1618119811.0808942,5117,240.33131408691406
1618119817.6858556,5118,237.81602478027344
1618119826.5163045,5119,299.82830810546875
1618119833.8406465,5120,231.10671997070312
1618119841.624774,5121,268.135009765625
1618119854.2403684,5122,172.70233154296875
1618119861.8651414,5123,248.00967407226562
1618119877.4219735,5124,63.14873123168945
1618119893.0760627,5125,119.99938201904297
1618119903.072173,5126,241.6905059814453
1618119910.2239432,5127,243.06919860839844
1618119918.8094883,5128,-258.4122009277344
1618119934.1346457,5129,-73.25403594970703
1618119941.2739832,5130,246.38661193847656
1618119956.716016,5131,148.7098846435547
1618119965.5739436,5132,254.6570587158203
1618119974.6254704,5133,274.0457763671875
1618119983.126581,5134,257.0686950683594
1618119991.18709,5135,239.6891326904297
1618120001.3077304,5136,222.72056579589844
1618120007.9703617,5137,242.65225219726562
1618120019.0089326,5138,235.4392852783203
1618120034.367608,5139,35.822505950927734
1618120047.4968874,5140,-90.64045715332031
1618120059.558627,5141,260.4906921386719
1618120070.8440142,5142,204.06317138671875
1618120086.4594977,5143,52.547935485839844
1618120096.7627203,5144,274.9974670410156
1618120119.6606655,5147,203.783935546875
